SubscriptionName,SubscriptionGuid,Date,ResourceGuid,ServiceName,ServiceType,ServiceRegion,ServiceResource,Quantity,Cost
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","11/16/2022","c3867359-7044-4ef7-9049-01ef23565e7b","Storage","Tiered Block Blob","EU North","Hot LRS Data Stored","0.008208","0.000192"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","11/17/2022","c3867359-7044-4ef7-9049-01ef23565e7b","Storage","Tiered Block Blob","EU North","Hot LRS Data Stored","0.008208","0.000192"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","11/18/2022","c3867359-7044-4ef7-9049-01ef23565e7b","Storage","Tiered Block Blob","EU North","Hot LRS Data Stored","0.008208","0.000192"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","11/19/2022","c3867359-7044-4ef7-9049-01ef23565e7b","Storage","Tiered Block Blob","EU North","Hot LRS Data Stored","0.008208","0.000192"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","11/20/2022","c3867359-7044-4ef7-9049-01ef23565e7b","Storage","Tiered Block Blob","EU North","Hot LRS Data Stored","0.008208","0.000192"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","11/21/2022","c3867359-7044-4ef7-9049-01ef23565e7b","Storage","Tiered Block Blob","EU North","Hot LRS Data Stored","0.008208","0.000192"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","11/22/2022","c3867359-7044-4ef7-9049-01ef23565e7b","Storage","Tiered Block Blob","EU North","Hot LRS Data Stored","0.008208","0.000192"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","11/23/2022","c3867359-7044-4ef7-9049-01ef23565e7b","Storage","Tiered Block Blob","EU North","Hot LRS Data Stored","0.00342","0.000080"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","4/9/2022","fabb4f1d-52b7-488f-8bbd-039750dfc625","Container Instances","All","EU North","Standard vCPU Duration","0.173988","0.007047"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","8/10/2022","fabb4f1d-52b7-488f-8bbd-039750dfc625","Container Instances","All","EU North","Standard vCPU Duration","0.059637","0.002415"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","8/8/2022","7ce2db1d-59a0-5193-8a57-0431a10622b6","Azure Purview","Azure Purview Data Map","All","Data Map Enrichment - Data Insights Generation vCore","36.2668","29.738776"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","8/10/2022","7ce2db1d-59a0-5193-8a57-0431a10622b6","Azure Purview","Azure Purview Data Map","All","Data Map Enrichment - Data Insights Generation vCore","15.4666","12.682612"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","9/8/2022","7ce2db1d-59a0-5193-8a57-0431a10622b6","Azure Purview","Azure Purview Data Map","All","Data Map Enrichment - Data Insights Generation vCore","3.2","2.624000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","3/14/2022","c80a3636-2edb-4248-bcb1-04ef818a75ac","Storage","Standard Page Blob","All","Disk Write Operations","0.0203","0.000007"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","3/15/2022","c80a3636-2edb-4248-bcb1-04ef818a75ac","Storage","Standard Page Blob","All","Disk Write Operations","0.0582","0.000020"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","3/16/2022","c80a3636-2edb-4248-bcb1-04ef818a75ac","Storage","Standard Page Blob","All","Disk Write Operations","0.0767","0.000026"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","3/17/2022","c80a3636-2edb-4248-bcb1-04ef818a75ac","Storage","Standard Page Blob","All","Disk Write Operations","0.144","0.000048"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","3/18/2022","c80a3636-2edb-4248-bcb1-04ef818a75ac","Storage","Standard Page Blob","All","Disk Write Operations","0.144","0.000048"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","3/19/2022","c80a3636-2edb-4248-bcb1-04ef818a75ac","Storage","Standard Page Blob","All","Disk Write Operations","0.0029","0.000001"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","9/9/2022","c80a3636-2edb-4248-bcb1-04ef818a75ac","Storage","Standard Page Blob","All","Disk Write Operations","0.0866","0.000029"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","9/10/2022","c80a3636-2edb-4248-bcb1-04ef818a75ac","Storage","Standard Page Blob","All","Disk Write Operations","0.0595","0.000020"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","8/24/2022","f5db242a-e428-4af6-9966-057a3cb0acde","Azure Synapse Analytics","Storage","EU North","Standard LRS Data Stored","0.005376","0.123656"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","9/10/2022","322c85bb-d7b0-410f-84f8-05a53bc699ae","Storage","Azure Data Lake Storage Gen2 Hierarchical Namespace","All","Delete Operations","0.0001","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","8/10/2022","04f2be54-5cfe-4ad7-97f3-0badfc1dc247","Azure Data Factory v2","All","All","Cloud Orchestration Activity Run","0.001","0.001000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","2/2/2022","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","0.031885","0.000636"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","2/4/2022","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","0.000864","0.000016"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","2/5/2022","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","0.000108","0.000002"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","2/17/2022","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","0.000686","0.000010"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","2/18/2022","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","3.7E-05","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","3/2/2022","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","0.000555","0.000008"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","3/3/2022","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","1.1E-05","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","3/8/2022","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","0.000492","0.000009"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","3/11/2022","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","1.8E-05","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","3/12/2022","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","0.000174","0.000004"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","3/13/2022","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","0.000264","0.000005"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","3/14/2022","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","0.000374","0.000005"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","3/15/2022","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","0.00041","0.000006"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","3/16/2022","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","0.000773","0.000016"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","3/17/2022","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","0.000314","0.000006"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","3/18/2022","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","4.5E-05","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","3/19/2022","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","0","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","3/28/2022","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","2.6E-05","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","3/29/2022","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","6.8E-05","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","3/30/2022","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","9.9E-05","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","3/31/2022","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","8.4E-05","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","4/1/2022","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","0.006409","0.000124"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","4/2/2022","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","0.001881","0.000029"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","4/3/2022","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","0.001732","0.000025"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","4/4/2022","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","0.001842","0.000023"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","4/5/2022","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","0.001806","0.000021"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","4/6/2022","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","0.012173","0.000233"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","4/7/2022","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","0.039035","0.000780"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","4/8/2022","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","0.041107","0.000819"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","4/9/2022","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","0.045902","0.000910"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","4/10/2022","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","0.053497","0.001067"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","4/11/2022","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","0.059138","0.001175"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","4/12/2022","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","0.056756","0.001135"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","4/13/2022","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","0.073053","0.001455"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","4/14/2022","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","0.08087","0.001611"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","4/15/2022","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","0.08451","0.001687"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","4/16/2022","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","0.084477","0.001687"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","4/17/2022","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","0.078016","0.001551"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","4/18/2022","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","0.07254","0.001446"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","4/19/2022","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","0.076256","0.001520"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","4/20/2022","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","0.081642","0.001629"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","4/21/2022","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","0.073277","0.001459"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","4/22/2022","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","0.074183","0.001478"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","4/23/2022","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","0.074836","0.001487"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","4/24/2022","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","0.077034","0.001536"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","4/25/2022","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","0.077781","0.001543"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","4/26/2022","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","0.08061","0.001608"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","4/27/2022","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","0.074594","0.001485"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","4/28/2022","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","0.076123","0.001519"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","4/29/2022","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","0.077958","0.001556"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","4/30/2022","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","0.077756","0.001553"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","5/1/2022","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","0.078218","0.001562"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","5/2/2022","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","0.085599","0.001700"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","5/3/2022","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","0.098267","0.001959"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","5/4/2022","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","0.101069","0.002020"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","5/5/2022","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","0.100599","0.002005"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","5/6/2022","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","0.124404","0.002483"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","5/7/2022","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","0.161368","0.003229"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","5/8/2022","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","0.164308","0.003280"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","5/9/2022","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","0.165906","0.003312"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","5/10/2022","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","0.167851","0.003353"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","5/11/2022","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","0.167779","0.003349"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","5/12/2022","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","0.16702","0.003339"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","5/13/2022","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","0.16436","0.003285"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","5/14/2022","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","0.163342","0.003266"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","5/15/2022","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","0.164531","0.003286"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","5/16/2022","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","0.169106","0.003373"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","5/17/2022","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","0.167819","0.003359"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","5/18/2022","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","0.164825","0.003289"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","5/19/2022","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","0.168785","0.003371"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","5/20/2022","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","0.163119","0.003252"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","5/21/2022","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","0.164285","0.003284"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","5/22/2022","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","0.166848","0.003328"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","5/23/2022","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","0.123854","0.002470"
